tweet|covering_link
"A sobering and important lesson from @nicolebyer about not waiting for your 
weight to allow you to have fun. 👇🏽 look at this whole year, nothing is 
ever truly predictable. Plans change. Live now: our podcast episode is out 
now on @Apple @Spotify I Weigh with Jameela Jamil "|https://news.google.com/stories/CAAqXQgKIldDQklTT3pvSmMzUnZjbmt0TXpZd1NpNEtFUWkzbW9tSmtJQU1FUWRvVmotOU9McVZFaGxCY0hCc1pTQmhibTV2ZFc1alpYTWdkMkYwWTJoUFV5QTNLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"iOS 14 comes with support for Sound Recognition in Accessibility. Your 
phone can now listen for specific sounds – a baby crying, smoke alarm, 
water running, etc. – and notify you. Amazing feature for all kinds of 
users – inclusivity at its best. #WWDC2020 "|https://news.google.com/stories/CAAqcQgKImtDQklTU2pvSmMzUnZjbmt0TXpZd1NqMEtFUWlFaE1tSWtJQU1FVkFyRnRSQS1NZ3ZFaWhCY0hCc1pTQjFiblpsYVd4eklHMWhZMDlUSUVKcFp5QlRkWElnWVhRZ1YxZEVReUF5TURJd0tBQVAB?hl=en-US&gl=US&ceid=US%3Aen
"iOS 14 has a new Back Tap feature in Accessibility and it's wild. You can 
perform quick actions by double- or triple-tapping the *back of your 
iPhone*. Literally quick taps on the back; works with a case on. These 
include system actions as well as custom shortcuts. "|https://news.google.com/stories/CAAqcQgKImtDQklTU2pvSmMzUnZjbmt0TXpZd1NqMEtFUWlFaE1tSWtJQU1FVkFyRnRSQS1NZ3ZFaWhCY0hCc1pTQjFiblpsYVd4eklHMWhZMDlUSUVKcFp5QlRkWElnWVhRZ1YxZEVReUF5TURJd0tBQVAB?hl=en-US&gl=US&ceid=US%3Aen
"With Back Tap, you can perform various action by double or tripple tap on 
the back of your iPhone. Here’s one I set double tap to take screenshot. 
"|https://news.google.com/stories/CAAqcQgKImtDQklTU2pvSmMzUnZjbmt0TXpZd1NqMEtFUWlFaE1tSWtJQU1FVkFyRnRSQS1NZ3ZFaWhCY0hCc1pTQjFiblpsYVd4eklHMWhZMDlUSUVKcFp5QlRkWElnWVhRZ1YxZEVReUF5TURJd0tBQVAB?hl=en-US&gl=US&ceid=US%3Aen
"Android users watching Apple ""introduce"" features which they already have 
since years. #WWDC20 "|https://news.google.com/stories/CAAqcQgKImtDQklTU2pvSmMzUnZjbmt0TXpZd1NqMEtFUWlFaE1tSWtJQU1FVkFyRnRSQS1NZ3ZFaWhCY0hCc1pTQjFiblpsYVd4eklHMWhZMDlUSUVKcFp5QlRkWElnWVhRZ1YxZEVReUF5TURJd0tBQVAB?hl=en-US&gl=US&ceid=US%3Aen
"For those interested, looks like this is now official. Macs no longer 
listed as online only. "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlFN0pTSmtJQU1FZE5VR1BwZ0ZUaDVLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"U.S. prosecutors are looking at a possible antitrust action against Apple. 
In response, Apple shares tick lower by a massive....0.5%, from record 
highs, in premarket trading. Not a lot of concern around true regulatory 
risk in markets. "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlFN0pTSmtJQU1FZE5VR1BwZ0ZUaDVLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
people are still owning Apple not trading it, thank heavens|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlFN0pTSmtJQU1FZE5VR1BwZ0ZUaDVLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"The clouds are collecting on the horizon between signs of speculative 
excess, a pandemic second wave and extended recession. My trading video for 
next week: 'Apple Closures Send Dow, S&P 500 Lower and #Dollar Dons Safe 
Haven Suit' "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlFN0pTSmtJQU1FZE5VR1BwZ0ZUaDVLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
 |https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlFN0pTSmtJQU1FZE5VR1BwZ0ZUaDVLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Court invalidates $BIIB patent on blockbuster multiple sclerosis drug 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlCekxxSWtJQU1FVkNBRjBNWV9hRVhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" $MYL wins. And of course, let's restart the ""Who 
will Biogen buy now?"" chatter! It beats talking about Covid, right?"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlCekxxSWtJQU1FVkNBRjBNWV9hRVhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Court invalidates Biogen’s patent on blockbuster multiple sclerosis drug. 
@adamfeuerstein writes: "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlCekxxSWtJQU1FVkNBRjBNWV9hRVhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
Biogen Can Bounce Back from Multiple-Sclerosis Blow |https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlCekxxSWtJQU1FVkNBRjBNWV9hRVhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Biogen's patent on its blockbuster MS drug Tecfidera invalidated by judge 
in West Virginia, opening door to Mylan's generic, possibly within days."|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlCekxxSWtJQU1FVkNBRjBNWV9hRVhLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Charter wants FCC to end net-neutrality-inspired conditions of its Time 
Warner Cable merger that prevent it from charging Netflix and other 
streaming services for carrying all their traffic "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpQdS1HSWtJQU1FWGRFeXRQU3RVOVNLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" 
via @thr"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpQdS1HSWtJQU1FWGRFeXRQU3RVOVNLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Kathy Garrison has lived on her Madisonville street for nearly 60 years. 
But she’s worried people just now discovering the neighborhood could force 
her and her neighbors to leave the homes they love. "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpOaU9LSWtJQU1FVjBpeHFRUHhnanlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"At home in ODLR: Sai de Silva (@scoutthecity) and daughter, London Scout, 
share a sweet mommy and me moment indoors. ⁣ Discover more here: 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpOaU9LSWtJQU1FVjBpeHFRUHhnanlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
 |https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpOaU9LSWtJQU1FVjBpeHFRUHhnanlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"9 am: Right I’m going to be SOOO productive today. Now, at 2.30 pm, list of 
achievements so far: - walked to post office - arrived at post office to 
discover I’d left wallet at home - walked home Not a bad return on 5 and a 
half hours of good intentions. #goals"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpOaU9LSWtJQU1FVjBpeHFRUHhnanlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Skyfilter, DDoS, DDoS Attack, Cyber Security, Cloud Security 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpGazRyN2o0QU1FV3ZETGhLb2NiTGpLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Emily asks If the worst of COVID has passed, what markets are you most 
bullish on post-COVID? Where do you think we will see the most innovation 
going forward? #AskJason Youtube 🎥: "|https://news.google.com/stories/CAAqjQEICiKGAUNCSVNYam9KYzNSdmNua3RNell3U2xFS0VRamczNWFGa0lBTUVTWXJVVE1CYnYzOUVqeEJjSEJzWlNCMGJ5QmpiRzl6WlNBeE1TQnpkRzl5WlhNZ2FXNGdSbXh2Y21sa1lTd2dRWEpwZW05dVlTd2dUbTl5ZEdnZ1EyRnliMnhwYm1Fb0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
" Apple 🍎: 
"|https://news.google.com/stories/CAAqjQEICiKGAUNCSVNYam9KYzNSdmNua3RNell3U2xFS0VRamczNWFGa0lBTUVTWXJVVE1CYnYzOUVqeEJjSEJzWlNCMGJ5QmpiRzl6WlNBeE1TQnpkRzl5WlhNZ2FXNGdSbXh2Y21sa1lTd2dRWEpwZW05dVlTd2dUbTl5ZEdnZ1EyRnliMnhwYm1Fb0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
 Spotify 🎧: |https://news.google.com/stories/CAAqjQEICiKGAUNCSVNYam9KYzNSdmNua3RNell3U2xFS0VRamczNWFGa0lBTUVTWXJVVE1CYnYzOUVqeEJjSEJzWlNCMGJ5QmpiRzl6WlNBeE1TQnpkRzl5WlhNZ2FXNGdSbXh2Y21sa1lTd2dRWEpwZW05dVlTd2dUbTl5ZEdnZ1EyRnliMnhwYm1Fb0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
" 
"|https://news.google.com/stories/CAAqjQEICiKGAUNCSVNYam9KYzNSdmNua3RNell3U2xFS0VRamczNWFGa0lBTUVTWXJVVE1CYnYzOUVqeEJjSEJzWlNCMGJ5QmpiRzl6WlNBeE1TQnpkRzl5WlhNZ2FXNGdSbXh2Y21sa1lTd2dRWEpwZW05dVlTd2dUbTl5ZEdnZ1EyRnliMnhwYm1Fb0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
"On today's pod, we discuss the NBA's growing concern as coronavirus cases 
spike in Florida + @LeighEllis milking goats. @TheAthleticNBA: 
"|https://news.google.com/stories/CAAqjQEICiKGAUNCSVNYam9KYzNSdmNua3RNell3U2xFS0VRamczNWFGa0lBTUVTWXJVVE1CYnYzOUVqeEJjSEJzWlNCMGJ5QmpiRzl6WlNBeE1TQnpkRzl5WlhNZ2FXNGdSbXh2Y21sa1lTd2dRWEpwZW05dVlTd2dUbTl5ZEdnZ1EyRnliMnhwYm1Fb0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
 Apple: |https://news.google.com/stories/CAAqjQEICiKGAUNCSVNYam9KYzNSdmNua3RNell3U2xFS0VRamczNWFGa0lBTUVTWXJVVE1CYnYzOUVqeEJjSEJzWlNCMGJ5QmpiRzl6WlNBeE1TQnpkRzl5WlhNZ2FXNGdSbXh2Y21sa1lTd2dRWEpwZW05dVlTd2dUbTl5ZEdnZ1EyRnliMnhwYm1Fb0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
" Spotify: 
"|https://news.google.com/stories/CAAqjQEICiKGAUNCSVNYam9KYzNSdmNua3RNell3U2xFS0VRamczNWFGa0lBTUVTWXJVVE1CYnYzOUVqeEJjSEJzWlNCMGJ5QmpiRzl6WlNBeE1TQnpkRzl5WlhNZ2FXNGdSbXh2Y21sa1lTd2dRWEpwZW05dVlTd2dUbTl5ZEdnZ1EyRnliMnhwYm1Fb0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
 MP3: |https://news.google.com/stories/CAAqjQEICiKGAUNCSVNYam9KYzNSdmNua3RNell3U2xFS0VRamczNWFGa0lBTUVTWXJVVE1CYnYzOUVqeEJjSEJzWlNCMGJ5QmpiRzl6WlNBeE1TQnpkRzl5WlhNZ2FXNGdSbXh2Y21sa1lTd2dRWEpwZW05dVlTd2dUbTl5ZEdnZ1EyRnliMnhwYm1Fb0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
 |https://news.google.com/stories/CAAqjQEICiKGAUNCSVNYam9KYzNSdmNua3RNell3U2xFS0VRamczNWFGa0lBTUVTWXJVVE1CYnYzOUVqeEJjSEJzWlNCMGJ5QmpiRzl6WlNBeE1TQnpkRzl5WlhNZ2FXNGdSbXh2Y21sa1lTd2dRWEpwZW05dVlTd2dUbTl5ZEdnZ1EyRnliMnhwYm1Fb0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
"Apple Event COVID-19 Message Might Be a Preview of Things to Come 
"|https://news.google.com/stories/CAAqjQEICiKGAUNCSVNYam9KYzNSdmNua3RNell3U2xFS0VRamczNWFGa0lBTUVTWXJVVE1CYnYzOUVqeEJjSEJzWlNCMGJ5QmpiRzl6WlNBeE1TQnpkRzl5WlhNZ2FXNGdSbXh2Y21sa1lTd2dRWEpwZW05dVlTd2dUbTl5ZEdnZ1EyRnliMnhwYm1Fb0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
"Apple stock now 13% *higher* than its pre-Covid all-time high. Market cap 
up to $1.6 trillion."|https://news.google.com/stories/CAAqjQEICiKGAUNCSVNYam9KYzNSdmNua3RNell3U2xFS0VRamczNWFGa0lBTUVTWXJVVE1CYnYzOUVqeEJjSEJzWlNCMGJ5QmpiRzl6WlNBeE1TQnpkRzl5WlhNZ2FXNGdSbXh2Y21sa1lTd2dRWEpwZW05dVlTd2dUbTl5ZEdnZ1EyRnliMnhwYm1Fb0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
"Comcast extending free public access to its Xfinity WiFi hot spots through 
the end of 2020--but remember that this doesn't cover those hosted out of 
rented Xfinity modems in people's homes, which also show up as 
""xfinitywifi"" but have the usual paywall. "|https://news.google.com/stories/CAAqXQgKIldDQklTT3pvSmMzUnZjbmt0TXpZd1NpNEtFUWlCX18yRWtJQU1FVmVrOTdSdkVOQjdFaGxEYjIxallYTjBJR1Y0ZEdWdVpITWdSbWtnWVdOalpYTnpLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Thank you @comcast for extending free access to people to your 1.5 million 
public Xfinity WiFi hotspots to anyone who needs them, including 
non-customers, through the end of 2020. In times of need and stuggle like 
the #coronavirus pandemic, we as Americans need to come together."|https://news.google.com/stories/CAAqXQgKIldDQklTT3pvSmMzUnZjbmt0TXpZd1NpNEtFUWlCX18yRWtJQU1FVmVrOTdSdkVOQjdFaGxEYjIxallYTjBJR1Y0ZEdWdVpITWdSbWtnWVdOalpYTnpLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Comcast extends its free 60-days offer for the low-income Internet 
Essentials service "|https://news.google.com/stories/CAAqXQgKIldDQklTT3pvSmMzUnZjbmt0TXpZd1NpNEtFUWlCX18yRWtJQU1FVmVrOTdSdkVOQjdFaGxEYjIxallYTjBJR1Y0ZEdWdVpITWdSbWtnWVdOalpYTnpLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Feature: Best Nintendo Switch Roguelikes, Roguelites And Run-Based Games 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpScFlTR2tJQU1FU25BVkotVGUxNHJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" #Features #NintendoSwitch #Roguelike via 
@nintendolife"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpScFlTR2tJQU1FU25BVkotVGUxNHJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Dr Kawashima's Brain Training for Nintendo Switch will be released in Hong 
Kong on July 1 with Chinese support. The game released on Dec 27th 2019 in 
Japan and Jan 3rd 2020 in Europe. No word on a US release yet. 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpScFlTR2tJQU1FU25BVkotVGUxNHJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"#Nintendo is retreating from the US$77 billion mobile gaming arena, as the 
company rides a surge in popularity of its Switch console 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpScFlTR2tJQU1FU25BVkotVGUxNHJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Respawn just announced cross play for Apex Legends, and the game is coming 
to Steam and Nintendo Switch. #EAPlayLive"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpScFlTR2tJQU1FU25BVkotVGUxNHJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"EA “Doubling Down” On Star Wars Games After Jedi: Fallen Order Success|from 
@JimmyStarsWorld "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWoycUtLSWtJQU1FV0Nqa3NkNEQ5TkJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"I am so hyped right now, this is so much more than I would have guessed 
after the initial trailer leak, this has temendous potential Star Wars: 
Squadrons - FULL Gameplay Reveal Presentation | EA Play 2020 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWoycUtLSWtJQU1FV0Nqa3NkNEQ5TkJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
 via @YouTube|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWoycUtLSWtJQU1FV0Nqa3NkNEQ5TkJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Our Angry Reaction to the Gameplay Trailer for the upcoming new @EAStarWars 
Game, Star Wars: Squadrons! The one bright spot in the EA Plays 2020 
Digital Press Conference! Looks AWESOME! "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWoycUtLSWtJQU1FV0Nqa3NkNEQ5TkJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" RT Plz! 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWoycUtLSWtJQU1FV0Nqa3NkNEQ5TkJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Star Wars: Squadrons, FIFA 21, Apex Legends y el regreso de Skate 
protagonizan EA Play Live 2020 "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWoycUtLSWtJQU1FV0Nqa3NkNEQ5TkJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" #tecnología via 
europapress"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWoycUtLSWtJQU1FV0Nqa3NkNEQ5TkJLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Excited to announce I’m playing in eSoccer Aid on Saturday! 🎮⚽ @SoccerAid 
for @UNICEF_uk have teamed up with @EASPORTSFIFA to help stop impact of 
coronavirus on children’s lives Info here 👉 "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpGOElhSmtJQU1FVy13cVcwWDU0a0xLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpGOElhSmtJQU1FVy13cVcwWDU0a0xLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"This Saturday!! Don’t miss it 🤪🎮👀⚽️👌🏻 @socceraid @EASPORTSFIFA @unicef 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpGOElhSmtJQU1FVy13cVcwWDU0a0xLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"This Saturday I will be representing Soccer Aid World XI FC. Raising money 
to help children effected by corona virus. And they said playing FIFA 20 
hours a week was a waste of my time! @UNICEF_uk @EASPORTSFIFA @socceraid 
"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpGOElhSmtJQU1FVy13cVcwWDU0a0xLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"I’m playing in eSoccer Aid on Saturday! 🎮⚽ @SoccerAid for @unicef_uk have 
teamed up with @EASPORTSFIFA to help stop impact of coronavirus on 
children’s lives Info here 👉 "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpGOElhSmtJQU1FVy13cVcwWDU0a0xLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"I am so hyped right now, this is so much more than I would have guessed 
after the initial trailer leak, this has temendous potential Star Wars: 
Squadrons - FULL Gameplay Reveal Presentation | EA Play 2020 
"|https://news.google.com/stories/CAAqaQgKImNDQklTUkRvSmMzUnZjbmt0TXpZd1NqY0tFUWktOGZqLWo0QU1FWDlna3k1eGZWY0tFaUpUZEdGeUlGZGhjbk1nVTNGMVlXUnliMjV6SUhKbGRtVmhiQ0IwY21GcGJHVnlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
 via @YouTube|https://news.google.com/stories/CAAqaQgKImNDQklTUkRvSmMzUnZjbmt0TXpZd1NqY0tFUWktOGZqLWo0QU1FWDlna3k1eGZWY0tFaUpUZEdGeUlGZGhjbk1nVTNGMVlXUnliMjV6SUhKbGRtVmhiQ0IwY21GcGJHVnlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Our Angry Reaction to the Gameplay Trailer for the upcoming new @EAStarWars 
Game, Star Wars: Squadrons! The one bright spot in the EA Plays 2020 
Digital Press Conference! Looks AWESOME! "|https://news.google.com/stories/CAAqaQgKImNDQklTUkRvSmMzUnZjbmt0TXpZd1NqY0tFUWktOGZqLWo0QU1FWDlna3k1eGZWY0tFaUpUZEdGeUlGZGhjbk1nVTNGMVlXUnliMjV6SUhKbGRtVmhiQ0IwY21GcGJHVnlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" RT Plz! 
"|https://news.google.com/stories/CAAqaQgKImNDQklTUkRvSmMzUnZjbmt0TXpZd1NqY0tFUWktOGZqLWo0QU1FWDlna3k1eGZWY0tFaUpUZEdGeUlGZGhjbk1nVTNGMVlXUnliMjV6SUhKbGRtVmhiQ0IwY21GcGJHVnlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"So I think I want to go all in for Star Wars Squadrons and get a flight 
stick and whatever else I may need (not VR cause mah glasses). 1. What are 
some good flight stick options? 2. What are some great space flight games I 
can play in the meantime? 3. Thank you ❤️"|https://news.google.com/stories/CAAqaQgKImNDQklTUkRvSmMzUnZjbmt0TXpZd1NqY0tFUWktOGZqLWo0QU1FWDlna3k1eGZWY0tFaUpUZEdGeUlGZGhjbk1nVTNGMVlXUnliMjV6SUhKbGRtVmhiQ0IwY21GcGJHVnlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Star Wars: Squadrons, FIFA 21, Apex Legends y el regreso de Skate 
protagonizan EA Play Live 2020 "|https://news.google.com/stories/CAAqaQgKImNDQklTUkRvSmMzUnZjbmt0TXpZd1NqY0tFUWktOGZqLWo0QU1FWDlna3k1eGZWY0tFaUpUZEdGeUlGZGhjbk1nVTNGMVlXUnliMjV6SUhKbGRtVmhiQ0IwY21GcGJHVnlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
" #tecnología via 
europapress"|https://news.google.com/stories/CAAqaQgKImNDQklTUkRvSmMzUnZjbmt0TXpZd1NqY0tFUWktOGZqLWo0QU1FWDlna3k1eGZWY0tFaUpUZEdGeUlGZGhjbk1nVTNGMVlXUnliMjV6SUhKbGRtVmhiQ0IwY21GcGJHVnlLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"JUST IN: Another 1.5 million filed for unemployment last week Here’s your 
@cheddar headlines for June 18. - Hong Kong Disneyland to reopen today - 
@Twitter testing audio tweets on iOS - @GileadSciences to enroll pediatric 
patients in remdesivir study "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlpMGFHRGtJQU1FZjVSQWdYbllQSGtLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"NEW: GILEAD $GILD designed and will soon enroll Phase 2/3 pediatric trial 
of Remdesivir, for ""50 pediatric patients with moderate-to-severe COVID-19, 
including newborns through adolescents."" "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlpMGFHRGtJQU1FZjVSQWdYbllQSGtLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"let’s start a thread of some amazing FEMALE beauty influencers and why you 
love them... let’s end the day on some positivity 😍"|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpXOW9lSWtJQU1FYVE4Mm1lNDhSUDdLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Some influencers for popular brands are also posting conspiracy theories 
from QAnon or ""Plandemic."" "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpXOW9lSWtJQU1FYVE4Mm1lNDhSUDdLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
 |https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpXOW9lSWtJQU1FYVE4Mm1lNDhSUDdLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Dozens of of women in gaming and streaming have come forward with 
allegations of sexual misconduct, harassment, and assault against top 
Twitch streamers, YouTubers, gaming/esports influencers, and industry 
personnel. Full story w/ @Kellen_Browning "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpXOW9lSWtJQU1FYVE4Mm1lNDhSUDdLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"Honored by this review of The Age of Influence by @mike_falconer . In his 
words, my book, ""makes the case for influence and influencers in how to 
both leverage and engage influencers in a successful business 
relationship..."" Read on for the deets! "|https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpXOW9lSWtJQU1FYVE4Mm1lNDhSUDdLQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
"A study begins this summer on an inhalable form of #remdesivir, a promising 
#COVID19 drug made by @GileadSciences. Infectious disease experts say it 
could be the treatment breakthrough the world has been waiting for. 
"|https://news.google.com/stories/CAAqcggKImxDQklTU3pvSmMzUnZjbmt0TXpZd1NqNEtFUWlUaHZXRmtJQU1FZUZ3QU9vNW5DajdFaWxIYVd4bFlXUWdkRzhnWW1WbmFXNGdhVzVvWVd4bFpDQnlaVzFrWlhOcGRtbHlJSFJ5YVdGc2N5Z0FQAQ?hl=en-US&gl=US&ceid=US%3Aen
"(Reuters) - Gilead Sciences Inc said on Monday it expects to be able to 
supply enough of its antiviral drug remdesivir by year end to treat more 
than 2 million COVID-19 patients, more than double its previous target of 1 
million. $GILD ⁦@LiveSquawk⁩ "|https://news.google.com/stories/CAAqcggKImxDQklTU3pvSmMzUnZjbmt0TXpZd1NqNEtFUWlUaHZXRmtJQU1FZUZ3QU9vNW5DajdFaWxIYVd4bFlXUWdkRzhnWW1WbmFXNGdhVzVvWVd4bFpDQnlaVzFrWlhOcGRtbHlJSFJ5YVdGc2N5Z0FQAQ?hl=en-US&gl=US&ceid=US%3Aen
